bps,defensive_contribution,element,expected_assists,expected_goals,expected_goals_conceded,fixture,minutes,opponent_team,round,starts,total_points,ict_index
0,0,571,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,571,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,571,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,571,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,572,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,572,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,572,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,572,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,572,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,572,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,572,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,572,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,572,0.0,0.0,0.0,86,0,9,9,0,0,0.0
27,6,575,0.01,0.59,0.94,6,90,3,1,1,6,2.7
26,4,575,0.0,0.0,1.55,18,90,13,2,1,6,1.3
8,9,575,0.01,0.0,1.59,29,90,4,3,1,1,2.6
43,5,575,0.0,0.09,0.6,40,79,19,4,1,14,8.0
4,3,575,0.01,0.0,1.32,43,90,6,5,1,1,1.7
14,6,575,0.13,0.01,1.15,60,90,20,6,1,2,4.0
14,6,575,0.0,0.0,1.68,67,90,11,7,1,2,1.5
3,4,575,0.01,0.1,0.32,79,90,2,8,1,0,1.6
59,10,575,0.07,1.07,1.53,86,90,9,9,1,23,15.0
26,3,573,0.07,0.18,0.94,6,90,3,1,1,6,3.8
19,6,573,0.02,0.0,1.55,18,90,13,2,1,6,1.5
4,4,573,0.02,0.0,1.59,29,90,4,3,1,1,3.7
14,0,573,0.01,0.0,0.6,40,70,19,4,1,5,0.7
5,1,573,0.0,0.0,0.0,43,1,6,5,0,1,0.2
7,2,573,0.05,0.0,1.0,60,62,20,6,1,2,2.5
0,0,573,0.0,0.0,0.0,67,0,11,7,0,0,0.0
-1,5,573,0.02,0.0,0.19,79,85,2,8,1,1,1.5
17,6,573,0.0,0.0,1.53,86,90,9,9,1,6,0.9
0,0,576,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,576,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,576,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,576,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,576,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,576,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,576,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,576,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,576,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,574,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,574,0.0,0.0,0.0,18,0,13,2,0,0,0.0
5,2,574,0.06,0.02,0.03,29,19,4,3,0,1,1.1
6,1,574,0.01,0.0,0.0,40,19,19,4,0,1,2.2
5,3,574,0.08,0.0,1.32,43,90,6,5,1,1,4.6
9,4,574,0.02,0.0,1.15,60,83,20,6,1,2,2.1
12,4,574,0.07,0.0,1.68,67,90,11,7,1,2,3.7
0,0,574,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,574,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,577,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,577,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,577,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,577,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,577,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,577,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,577,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,577,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,577,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,590,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,590,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,590,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,590,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,590,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,590,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,590,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,590,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,590,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,589,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,589,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,589,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,589,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,589,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,589,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,589,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,589,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,589,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,592,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,592,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,592,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,592,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,592,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,592,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,592,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,592,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,592,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,594,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,594,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,594,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,594,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,594,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,594,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,594,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,594,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,594,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,579,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,579,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,579,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,579,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,579,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,579,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,579,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,579,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,579,0.0,0.0,0.0,86,0,9,9,0,0,0.0
30,3,580,0.06,0.5,0.94,6,79,3,1,1,8,8.8
30,6,580,0.03,0.4,1.37,18,77,13,2,1,9,8.0
2,4,580,0.01,0.0,1.28,29,53,4,3,1,1,0.6
3,2,580,0.05,0.0,0.0,40,10,19,4,0,1,0.6
2,0,580,0.0,0.0,0.34,43,18,6,5,0,1,0.3
3,1,580,0.0,0.0,0.15,60,28,20,6,0,1,0.2
3,1,580,0.0,0.0,0.24,67,1,11,7,0,1,0.2
2,1,580,0.0,0.06,0.12,79,4,2,8,0,1,0.4
13,9,580,0.01,0.0,1.53,86,90,9,9,1,3,2.7
5,3,585,0.0,0.0,0.04,6,19,3,1,0,1,0.6
14,11,585,0.0,0.0,1.55,18,90,13,2,1,3,2.6
18,10,585,0.02,0.0,1.59,29,90,4,3,1,2,1.3
0,0,585,0.0,0.0,0.0,40,0,19,4,0,0,0.0
15,7,585,0.31,0.0,0.9,43,60,6,5,1,2,4.5
10,11,585,0.03,0.06,1.0,60,61,20,6,1,2,2.5
13,12,585,0.01,0.02,1.68,67,90,11,7,1,4,1.5
36,12,585,0.01,0.12,0.19,79,85,2,8,1,12,8.7
27,12,585,0.01,0.14,1.53,86,90,9,9,1,8,4.8
5,2,596,0.0,0.08,0.04,6,19,3,1,0,1,0.8
5,1,596,0.0,0.12,0.18,18,12,13,2,0,1,2.3
0,0,596,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,596,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,596,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,596,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,596,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,596,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,596,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,583,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,583,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,583,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,583,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,583,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,583,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,583,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,583,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,583,0.0,0.0,0.0,86,0,9,9,0,0,0.0
4,1,588,0.01,0.0,0.0,6,10,3,1,0,1,1.3
1,2,588,0.0,0.25,0.18,18,12,13,2,0,1,2.4
3,2,588,0.02,0.05,0.3,29,36,4,3,0,1,1.2
5,1,588,0.01,0.0,0.0,40,11,19,4,0,1,0.5
5,4,588,0.1,0.11,0.98,43,71,6,5,1,2,1.8
3,1,588,0.01,0.0,0.0,60,12,20,6,0,1,0.6
8,5,588,0.12,0.0,1.43,67,84,11,7,1,2,2.9
7,4,588,0.16,0.26,0.19,79,78,2,8,1,2,6.6
0,0,588,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,595,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,595,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,595,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,595,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,595,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,595,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,595,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,595,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,595,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,578,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,578,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,578,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,578,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,578,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,578,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,578,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,578,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,578,0.0,0.0,0.0,86,0,9,9,0,0,0.0
35,4,582,0.58,0.06,0.94,6,84,3,1,1,10,13.0
14,9,582,0.09,0.0,1.55,18,85,13,2,1,3,3.2
6,6,582,0.08,0.0,1.59,29,90,4,3,1,2,4.3
4,3,582,0.11,0.47,0.6,40,90,19,4,1,3,7.8
21,7,582,0.16,0.11,1.32,43,90,6,5,1,7,7.9
7,9,582,0.08,0.38,1.15,60,90,20,6,1,2,9.8
36,6,582,0.04,0.27,1.43,67,89,11,7,1,12,9.5
6,9,582,0.07,0.0,0.32,79,90,2,8,1,2,5.9
3,6,582,0.06,0.09,1.31,86,77,9,9,1,3,0.9
0,0,581,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,581,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,581,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,581,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,581,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,581,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,581,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,581,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,581,0.0,0.0,0.0,86,0,9,9,0,0,0.0
29,10,593,0.22,0.0,0.94,6,90,3,1,1,6,5.4
7,9,593,0.01,0.03,1.55,18,90,13,2,1,3,2.7
5,6,593,0.0,0.0,1.59,29,75,4,3,1,2,0.7
33,7,593,0.03,0.28,0.6,40,90,19,4,1,8,8.7
0,0,593,0.0,0.0,0.0,43,0,6,5,0,0,0.0
12,3,593,0.03,0.0,0.0,60,12,20,6,0,4,3.2
5,4,593,0.0,0.0,0.27,67,17,11,7,0,1,0.7
1,1,593,0.0,0.0,0.12,79,4,2,8,0,1,0.0
23,2,593,0.0,0.42,0.22,86,12,9,9,0,6,0.0
61,5,597,0.01,0.78,0.89,6,71,3,1,1,13,15.4
18,8,597,0.11,0.1,1.37,18,77,13,2,1,4,5.1
7,4,597,0.01,0.0,1.59,29,90,4,3,1,2,3.4
4,0,597,0.0,0.0,0.0,40,19,19,4,0,1,1.4
35,3,597,0.05,0.76,1.32,43,90,6,5,1,9,12.7
5,4,597,0.01,0.02,1.15,60,90,20,6,1,2,0.9
3,6,597,0.0,0.03,0.27,67,16,11,7,0,1,0.5
4,2,597,0.11,0.0,0.19,79,30,2,8,0,1,1.9
14,6,597,0.27,0.36,0.45,86,28,9,9,0,4,2.5
1,0,584,0.0,0.0,0.0,6,5,3,1,0,1,0.0
0,0,584,0.0,0.0,0.0,18,0,13,2,0,0,0.0
1,5,584,0.0,0.05,0.0,29,14,4,3,0,1,0.6
7,1,584,0.0,0.02,0.6,40,78,19,4,1,3,1.2
0,0,584,0.0,0.0,0.0,43,0,6,5,0,0,0.0
6,1,584,0.03,0.0,0.0,60,6,20,6,0,1,1.0
28,5,584,0.01,0.12,1.41,67,72,11,7,1,9,5.6
-2,5,584,0.01,0.0,0.12,79,59,2,8,1,1,0.8
3,0,584,0.0,0.0,0.0,86,1,9,9,0,1,0.0
0,0,587,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,587,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,587,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,587,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,587,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,587,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,587,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,587,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,587,0.0,0.0,0.0,86,0,9,9,0,0,0.0
13,8,591,0.05,0.0,0.89,6,70,3,1,1,3,0.9
0,0,591,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,591,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,591,0.0,0.0,0.0,40,0,19,4,0,0,0.0
4,0,591,0.0,0.0,0.0,43,1,6,5,0,1,1.3
0,0,591,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,591,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,591,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,591,0.0,0.0,0.0,86,0,9,9,0,0,0.0
13,4,586,0.01,0.12,0.94,6,79,3,1,1,3,4.7
5,3,586,0.05,0.0,0.0,18,4,13,2,0,1,2.1
4,2,586,0.01,0.06,0.3,29,36,4,3,0,1,2.6
38,5,586,0.06,0.12,0.6,40,79,19,4,1,11,9.2
9,13,586,0.01,0.0,1.32,43,88,6,5,1,4,1.6
3,7,586,0.09,0.29,1.15,60,77,20,6,1,1,1.8
0,0,586,0.0,0.0,0.0,67,0,11,7,0,0,0.0
3,3,586,0.0,0.0,0.12,79,11,2,8,0,1,0.6
4,3,586,0.0,0.0,0.45,86,29,9,9,0,1,0.2
0,0,598,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,598,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,598,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,598,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,598,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,598,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,598,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,598,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,598,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,599,0.0,0.0,0.0,6,0,3,1,0,0,0.0
0,0,599,0.0,0.0,0.0,18,0,13,2,0,0,0.0
0,0,599,0.0,0.0,0.0,29,0,4,3,0,0,0.0
0,0,599,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,599,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,599,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,599,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,599,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,599,0.0,0.0,0.0,86,0,9,9,0,0,0.0
2,0,673,0.0,0.0,0.0,6,10,3,1,0,1,0.1
31,9,673,0.0,0.14,1.55,18,90,13,2,1,11,7.0
6,6,673,0.01,0.0,1.28,29,53,4,3,1,1,1.2
18,7,673,0.03,0.22,0.6,40,90,19,4,1,3,3.6
19,14,673,0.02,0.0,1.32,43,90,6,5,1,4,2.7
33,11,673,0.01,0.08,1.15,60,90,20,6,1,9,6.9
6,7,673,0.01,0.1,1.68,67,90,11,7,1,1,1.5
35,16,673,0.22,0.07,0.32,79,90,2,8,1,9,7.0
21,14,673,0.01,0.0,1.53,86,90,9,9,1,5,2.5
0,0,602,0.0,0.0,0.0,5,0,17,1,0,0,0.0
0,0,602,0.0,0.0,0.0,20,0,7,2,0,0,0.0
0,0,602,0.0,0.0,0.0,27,0,16,3,0,0,0.0
0,0,602,0.0,0.0,0.0,40,0,18,4,0,0,0.0
0,0,602,0.0,0.0,0.0,49,0,8,5,0,0,0.0
0,0,602,0.0,0.0,0.0,55,0,9,6,0,0,0.0
0,0,602,0.0,0.0,0.0,61,0,1,7,0,0,0.0
0,0,602,0.0,0.0,0.0,80,0,5,8,0,0,0.0
0,0,602,0.0,0.0,0.0,87,0,11,9,0,0,0.0
23,3,717,0.08,0.03,0.6,40,70,19,4,1,6,3.9
4,1,717,0.06,0.25,0.42,43,29,6,5,0,1,4.0
9,10,717,0.24,0.0,1.15,60,77,20,6,1,1,4.0
6,3,717,0.17,0.0,1.41,67,73,11,7,1,2,3.2
10,10,717,0.03,0.0,0.19,79,78,2,8,1,2,2.6
7,6,717,0.02,0.0,1.08,86,60,9,9,1,3,1.1
4,3,603,0.07,0.16,0.68,5,90,17,1,1,1,5.2
-1,4,603,0.01,0.0,2.74,20,90,7,2,1,3,3.5
33,9,603,0.12,0.0,0.73,27,90,16,3,1,10,5.9
0,8,603,0.04,0.01,1.29,40,90,18,4,1,1,4.3
14,6,603,0.41,0.0,2.31,49,90,8,5,1,3,7.7
10,5,603,0.07,0.01,0.73,55,90,9,6,1,5,1.5
0,13,603,0.03,0.0,2.77,61,90,1,7,1,3,3.3
1,4,603,0.01,0.0,0.84,80,45,5,8,0,1,0.8
3,3,603,0.01,0.04,1.49,87,90,11,9,1,1,1.6
0,0,149,0.0,0.0,0.0,3,0,10,1,0,0,0.0
0,0,149,0.0,0.0,0.0,16,0,9,2,0,0,0.0
0,0,149,0.0,0.0,0.0,22,0,13,3,0,0,0.0
0,0,149,0.0,0.0,0.0,40,0,18,4,0,0,0.0
0,0,149,0.0,0.0,0.0,49,0,8,5,0,0,0.0
3,0,149,0.0,0.0,0.0,55,1,9,6,0,1,0.0
0,0,149,0.0,0.0,0.0,61,0,1,7,0,0,0.0
0,0,149,0.0,0.0,0.0,80,0,5,8,0,0,0.0
0,0,149,0.0,0.0,0.0,87,0,11,9,0,0,0.0
0,0,600,0.0,0.0,0.0,5,0,17,1,0,0,0.0
0,0,600,0.0,0.0,0.0,20,0,7,2,0,0,0.0
0,0,600,0.0,0.0,0.0,27,0,16,3,0,0,0.0
0,0,600,0.0,0.0,0.0,40,0,18,4,0,0,0.0
4,0,600,0.0,0.0,2.31,49,90,8,5,1,1,1.3
20,0,600,0.0,0.0,0.73,55,90,9,6,1,3,4.0
9,0,600,0.0,0.0,2.77,61,90,1,7,1,2,2.6
14,0,600,0.0,0.0,2.31,80,90,5,8,1,2,3.5
8,0,600,0.0,0.0,1.49,87,90,11,9,1,2,2.2
0,0,726,0.0,0.0,0.0,40,0,19,4,0,0,0.0
0,0,726,0.0,0.0,0.0,43,0,6,5,0,0,0.0
0,0,726,0.0,0.0,0.0,60,0,20,6,0,0,0.0
0,0,726,0.0,0.0,0.0,67,0,11,7,0,0,0.0
0,0,726,0.0,0.13,0.12,79,11,2,8,0,1,0.1
7,6,726,0.02,0.0,1.08,86,61,9,9,1,2,1.5
0,0,745,0.0,0.0,0.0,79,0,2,8,0,0,0.0
0,0,745,0.0,0.0,0.0,86,0,9,9,0,0,0.0
0,0,601,0.0,0.0,0.0,5,0,17,1,0,0,0.0
0,0,601,0.0,0.0,0.0,20,0,7,2,0,0,0.0
0,0,601,0.0,0.0,0.0,27,0,16,3,0,0,0.0
0,0,601,0.0,0.0,0.0,40,0,18,4,0,0,0.0
0,0,601,0.0,0.0,0.0,49,0,8,5,0,0,0.0
0,0,601,0.0,0.0,0.0,55,0,9,6,0,0,0.0
0,0,601,0.0,0.0,0.0,61,0,1,7,0,0,0.0
0,0,601,0.0,0.0,0.0,80,0,5,8,0,0,0.0
0,0,601,0.0,0.0,0.0,87,0,11,9,0,0,0.0
0,0,604,0.0,0.0,0.0,5,0,17,1,0,0,0.0
0,0,604,0.0,0.0,0.0,20,0,7,2,0,0,0.0
0,0,604,0.0,0.0,0.0,27,0,16,3,0,0,0.0
0,0,604,0.0,0.0,0.0,40,0,18,4,0,0,0.0
0,0,604,0.0,0.0,0.0,49,0,8,5,0,0,0.0
0,0,604,0.0,0.0,0.0,55,0,9,6,0,0,0.0
0,0,604,0.0,0.0,0.0,61,0,1,7,0,0,0.0
0,0,604,0.0,0.0,0.0,80,0,5,8,0,0,0.0
0,0,604,0.0,0.0,0.0,87,0,11,9,0,0,0.0
0,0,606,0.0,0.0,0.0,5,0,17,1,0,0,0.0
0,0,606,0.0,0.0,0.0,20,0,7,2,0,0,0.0
24,6,606,0.01,0.06,0.73,27,90,16,3,1,6,1.5
2,11,606,0.01,0.0,1.29,40,90,18,4,1,3,2.7
11,11,606,0.01,0.22,2.31,49,90,8,5,1,3,6.7
6,7,606,0.01,0.14,0.73,55,90,9,6,1,1,2.8
9,20,606,0.01,0.0,2.77,61,90,1,7,1,3,3.8
2,4,606,0.0,0.0,0.5,80,45,5,8,0,1,1.1
0,0,606,0.0,0.0,0.0,87,0,11,9,0,0,0.0
1,2,607,0.02,0.0,0.68,5,90,17,1,1,1,1.8
-2,13,607,0.01,0.1,2.74,20,90,7,2,1,2,3.3
0,0,607,0.0,0.0,0.0,27,0,16,3,0,0,0.0
0,0,607,0.0,0.0,0.0,40,0,18,4,0,0,0.0
0,0,607,0.0,0.0,0.0,49,0,8,5,0,0,0.0
0,0,607,0.0,0.0,0.0,55,0,9,6,0,0,0.0
0,0,607,0.0,0.0,0.0,61,0,1,7,0,0,0.0
0,0,607,0.0,0.0,0.0,80,0,5,8,0,0,0.0
0,0,607,0.0,0.0,0.0,87,0,11,9,0,0,0.0
4,9,605,0.03,0.0,0.68,5,90,17,1,1,0,4.3
-18,5,605,0.0,0.19,2.74,20,90,7,2,1,0,1.1
29,8,605,0.0,0.0,0.73,27,90,16,3,1,6,1.8
-3,9,605,0.0,0.2,1.29,40,90,18,4,1,1,2.8
8,11,605,0.0,0.0,2.31,49,90,8,5,1,2,3.1
8,13,605,0.15,0.0,0.73,55,90,9,6,1,3,4.2
2,9,605,0.0,0.0,2.77,61,90,1,7,1,1,2.2
9,14,605,0.0,0.0,2.31,80,90,5,8,1,3,3.5
4,5,605,0.01,0.0,1.49,87,90,11,9,1,1,1.7
0,0,608,0.0,0.0,0.0,5,0,17,1,0,0,0.0
0,0,608,0.0,0.0,0.0,20,0,7,2,0,0,0.0
0,0,608,0.0,0.0,0.0,27,0,16,3,0,0,0.0
0,0,608,0.0,0.0,0.0,40,0,18,4,0,0,0.0
0,0,608,0.0,0.0,0.0,49,0,8,5,0,0,0.0
0,0,608,0.0,0.0,0.0,55,0,9,6,0,0,0.0
0,0,608,0.0,0.0,0.0,61,0,1,7,0,0,0.0
4,5,608,0.01,0.0,1.46,80,45,5,8,1,1,0.9
-6,0,608,0.0,0.0,0.68,87,24,11,9,1,0,0.0
9,8,609,0.01,0.0,0.64,5,81,17,1,1,1,2.3
-9,3,609,0.0,0.0,1.62,20,45,7,2,1,0,0.6
0,0,609,0.0,0.0,0.0,27,0,16,3,0,0,0.0
0,0,609,0.0,0.0,0.0,40,0,18,4,0,0,0.0
0,0,609,0.0,0.0,0.0,49,0,8,5,0,0,0.0
0,0,609,0.0,0.0,0.0,55,0,9,6,0,0,0.0
0,0,609,0.0,0.0,0.0,61,0,1,7,0,0,0.0
11,8,609,0.0,0.0,2.31,80,90,5,8,1,1,2.1
8,6,609,0.01,0.0,1.49,87,90,11,9,1,0,1.8
0,0,611,0.0,0.0,0.0,5,0,17,1,0,0,0.0
0,0,611,0.0,0.0,0.0,20,0,7,2,0,0,0.0
0,0,611,0.0,0.0,0.0,27,0,16,3,0,0,0.0
0,0,611,0.0,0.0,0.0,40,0,18,4,0,0,0.0
0,0,611,0.0,0.0,0.0,49,0,8,5,0,0,0.0
0,0,611,0.0,0.0,0.0,55,0,9,6,0,0,0.0
0,0,611,0.0,0.0,0.0,61,0,1,7,0,0,0.0
0,0,611,0.0,0.0,0.0,80,0,5,8,0,0,0.0
0,0,611,0.0,0.0,0.0,87,0,11,9,0,0,0.0
9,3,610,0.07,0.0,0.68,5,90,17,1,1,1,5.1
-8,5,610,0.06,0.0,2.74,20,90,7,2,1,0,3.7
0,0,610,0.0,0.0,0.0,27,0,16,3,0,0,0.0
0,0,610,0.0,0.0,0.0,40,0,18,4,0,0,0.0
0,0,610,0.0,0.0,0.0,49,0,8,5,0,0,0.0
0,0,610,0.0,0.0,0.0,55,0,9,6,0,0,0.0
-3,6,610,0.01,0.0,2.6,61,78,1,7,1,1,1.1
3,4,610,0.01,0.0,0.84,80,45,5,8,0,1,1.5
4,5,610,0.07,0.0,1.49,87,78,11,9,1,1,3.0
11,6,612,0.08,0.0,0.68,5,90,17,1,1,2,2.4
39,11,612,0.09,0.07,2.74,20,90,7,2,1,9,8.7
24,15,612,0.05,1.11,0.73,27,90,16,3,1,10,13.0
4,2,612,0.01,0.25,0.78,40,67,18,4,1,2,1.9
6,7,612,0.08,0.03,2.31,49,90,8,5,1,1,5.9
17,13,612,0.21,0.09,0.73,55,90,9,6,1,4,7.4
19,11,612,0.34,0.01,2.77,61,90,1,7,1,1,5.7
6,9,612,0.08,0.04,2.31,80,90,5,8,1,2,1.8
8,7,612,0.1,0.09,1.49,87,90,11,9,1,1,4.1
4,1,613,0.0,0.07,0.08,5,19,17,1,0,1,2.5
8,6,613,0.0,0.09,2.43,20,69,7,2,1,2,2.9
14,9,613,0.0,0.0,0.73,27,90,16,3,1,3,1.4
-2,11,613,0.0,0.01,0.42,40,53,18,4,1,-2,3.3
